Name,Lat Dd,Sec Town,Long Dd,Longitude,Structures,Yr Confirm,Latitude,Status,Aprox Str1,Yr Range1,Aprox Str2,Yr Range2,latitude,longitude
,11.784444,,26.183333,0261100,~50 of ~50,2005/2006,114704.0,DESTROYED,50.0,2005.0,50.0,2006.0,11.7844444444557,26.1833333329671
AL MUTURWED,11.841389,,25.911944,0255443,,2004,115029.0,DESTROYED,0.0,2004.0,0.0,2004.0,11.8413888886864,25.9119444442808
,11.803056,,25.957778,0255728,~50 of ~50,2006,114811.0,DESTROYED,50.0,2006.0,50.0,2006.0,11.8030555553697,25.9577777781221
,11.693333,,26.192778,0261134,~25 of ~25,2007,114136.0,DESTROYED,25.0,2007.0,25.0,2007.0,11.6933333329671,26.1927777774726
,11.690833,,26.160556,0260938,~25 of ~25,2007,114127.0,DESTROYED,25.0,2007.0,25.0,2007.0,11.6908333336916,26.1605555559943
EL ERADA,11.719722,,26.234167,0261403,~150 of ~150,,114311.0,DESTROYED,150.0,0.0,150.0,0.0,11.7197222225028,26.2341666662588
DONKEY DEREISA,11.591667,1,25.003056,0250011,Secondary Town,2006,113530.0,DAMAGED,0.0,2006.0,0.0,2006.0,11.5916666663837,25.0030555559693
,11.608333,,25.075556,0250432,~250,,113630.0,NO DAMAGE,0.0,0.0,250.0,0.0,11.6083333333169,25.0755555556445
,11.651389,,25.040556,0250226,~100,,113905.0,NO DAMAGE,0.0,0.0,100.0,0.0,11.6513888888863,25.0405555558943
,11.651944,,25.022222,0250120,~100,,113907.0,NO DAMAGE,0.0,0.0,100.0,0.0,11.6519444441809,25.022222222178
,11.630556,,24.996389,0245947,~50 of ~50,2006,113750.0,DESTROYED,50.0,2006.0,50.0,2006.0,11.6305555558944,24.9963888888363
,11.535278,,24.948611,0245655,~25 of ~25,2006,113207.0,DESTROYED,25.0,2006.0,25.0,2006.0,11.5352777774476,24.9486111110141
,11.573333,,24.787778,0244716,~150,,113424.0,NO DAMAGE,0.0,0.0,150.0,0.0,11.5733333335667,24.7877777781221
,13.575278,,24.33,0241948,~75 of ~75,2004,133431.0,DESTROYED,75.0,2004.0,75.0,2004.0,13.5752777780472,24.3300000003999
KURRU,13.591667,,24.295833,0241745,~75 of ~75,2004,133530.0,DESTROYED,75.0,2004.0,75.0,2004.0,13.5916666668833,24.295833333142
,13.288333,,24.013889,0240050,~25 of ~25,2003,131718.0,DESTROYED,25.0,2003.0,25.0,2003.0,13.2883333330171,24.0138888884616
,13.356944,,23.99,0235924,~75,,132125.0,NO DAMAGE,0.0,0.0,75.0,0.0,13.3569444447305,23.9900000000002
,13.133611,,24.06,0240336,~150 of ~150,2003,130801.0,DESTROYED,150.0,2003.0,150.0,2003.0,13.1336111110641,24.0600000003998
UM HARAZ,13.164444,,24.014444,0240052,~150 of ~150,2003,130952.0,DESTROYED,150.0,2003.0,150.0,2003.0,13.1644444447555,24.0144444446556
TIRINGA,13.17,,24.066944,0240401,~150 of ~150,2003,131012.0,DESTROYED,150.0,2003.0,150.0,2003.0,13.1700000003999,24.0669444447305
,12.971944,,23.973056,0235823,~25 of ~50,2004,125819.0,DESTROYED,25.0,2004.0,50.0,2004.0,12.9719444447805,23.9730555558694
KHOR RAMLA,12.961944,,23.97,0235812,~150,,125743.0,NO DAMAGE,0.0,0.0,150.0,0.0,12.961944444081,23.9700000003999
,12.979722,,24.354167,0242115,~100,,125847.0,NO DAMAGE,0.0,0.0,100.0,0.0,12.9797222225027,24.3541666669583
,12.976667,,24.343333,0242036,~50,,125836.0,NO DAMAGE,0.0,0.0,50.0,0.0,12.9766666670332,24.3433333337665
DIGIRU,12.756667,,24.2925,0241733,~300 of ~300,2003,124524.0,DAMAGED,300.0,2003.0,300.0,2003.0,12.7566666669333,24.2924999995755
,12.787778,,24.177778,0241040,~150 of ~150,2003,124716.0,DESTROYED,150.0,2003.0,150.0,2003.0,12.7877777778223,24.1777777777224
,12.79,,24.156667,0240924,~150 of ~150,2003,124724.0,DESTROYED,150.0,2003.0,150.0,2003.0,12.7899999999003,24.1566666666335
,12.756389,,24.229722,0241347,~100 of ~100,2004,124523.0,DESTROYED,100.0,2004.0,100.0,2004.0,12.7563888888363,24.2297222225027
GUSA JAMAT,12.79,1,25.920278,0255513,Secondary Town; ~500,,124724.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.7899999999003,25.9202777781971
UM HASHAB,12.680278,,25.971389,0255817,~25 of ~25,2009,124049.0,DESTROYED,25.0,2009.0,25.0,2009.0,12.6802777774976,25.9713888886864
,12.689444,,25.869444,0255210,~75 of ~75,2008/2009,124122.0,DESTROYED,75.0,2008.0,75.0,2009.0,12.6894444448055,25.869444444006
TURUG,12.771111,,25.898056,0255353,~100 of ~100,2009,124616.0,DESTROYED,100.0,2009.0,100.0,2009.0,12.7711111108892,25.8980555556196
UMM SHISHA,12.751667,,25.836944,0255013,,,124506.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.7516666665836,25.8369444444307
,12.7025,,25.829167,0254945,~50,,124209.0,NO DAMAGE,0.0,0.0,50.0,0.0,12.7025000000751,25.8291666667085
,12.726111,,25.779722,0254647,~25,,124334.0,NO DAMAGE,0.0,0.0,25.0,0.0,12.7261111113389,25.779722222103
YUSUF,12.743333,,25.748611,0254455,~150,,124436.0,NO DAMAGE,0.0,0.0,150.0,0.0,12.7433333335667,25.748611111214
UMM DELLALA,12.738611,,25.635,0253806,~150,,124419.0,NO DAMAGE,0.0,0.0,150.0,0.0,12.7386111113139,25.6349999999502
UMM ROB,12.721667,,25.619167,0253709,~100,,124318.0,NO DAMAGE,0.0,0.0,100.0,0.0,12.7216666662838,25.6191666664087
,12.690556,,25.586944,0253513,~10,,124126.0,DESTROYED,10.0,0.0,10.0,0.0,12.6905555553947,25.586944444031
,12.694444,,25.623333,0253724,~50,,124140.0,NO DAMAGE,0.0,0.0,50.0,0.0,12.6944444442559,25.6233333333668
NUR,12.748611,,25.692222,0254132,~50,,124455.0,NO DAMAGE,0.0,0.0,50.0,0.0,12.748611111114,25.6922222222779
SHERIF BISHARA,12.775278,,25.733611,0254401,~25,,124631.0,NO DAMAGE,0.0,0.0,25.0,0.0,12.7752777778474,25.7336111110641
,12.789722,,25.654444,0253916,~25 of ~25,2009,124723.0,DESTROYED,25.0,2009.0,25.0,2009.0,12.7897222218032,25.6544444442559
UREIGAT,12.728611,,25.685,0254106,~25,,124343.0,NO DAMAGE,0.0,0.0,25.0,0.0,12.7286111115138,25.6849999998503
,12.716389,,25.670278,0254013,~25,,124259.0,NO DAMAGE,0.0,0.0,25.0,0.0,12.7163888887364,25.6702777777974
TANGUR,12.699167,,25.658889,0253932,~50,,124157.0,NO DAMAGE,0.0,0.0,50.0,0.0,12.6991666665086,25.658888889311
,12.774167,,25.366389,0252159,~25,,124627.0,NO DAMAGE,0.0,0.0,25.0,0.0,12.7741666663587,25.3663888886365
UM SAMANGO,12.773889,,25.401389,0252405,~50,,124626.0,NO DAMAGE,0.0,0.0,50.0,0.0,12.7738888891611,25.401388889286
KERKU,12.760278,,25.405,0252418,~25,,124537.0,NO DAMAGE,0.0,0.0,25.0,0.0,12.7602777776975,25.4050000000501
UMM KATKUT,12.517222,,26.147222,0260850,~400,,123102.0,NO DAMAGE,0.0,0.0,400.0,0.0,12.5172222225277,26.1472222226276
,12.557778,,25.840556,0255026,~25 of ~50,2009,123328.0,DAMAGED,25.0,2009.0,50.0,2009.0,12.5577777779223,25.8405555551949
,12.618611,,25.853611,0255113,~25 of ~25,,123707.0,DESTROYED,25.0,0.0,25.0,0.0,12.6186111110141,25.8536111113639
,12.658056,,25.903889,0255414,~10 of ~10,2009,123929.0,DESTROYED,10.0,2009.0,10.0,2009.0,12.6580555558194,25.9038888884616
,12.536111,,25.909722,0255435,~25 of ~25,,123210.0,DESTROYED,25.0,0.0,25.0,0.0,12.5361111115387,25.909722222203
,12.582222,,25.831667,0254954,~25,,123456.0,NO DAMAGE,0.0,0.0,25.0,0.0,12.5822222225777,25.8316666668833
KAZANJEDEED (GOSTOWEIR),12.651667,1,25.723056,0254323,Secondary Town; ~2600,,123906.0,DAMAGED,0.0,0.0,0.0,0.0,12.6516666667834,25.7230555559693
,12.6575,,25.837778,0255016,~50,,123927.0,NO DAMAGE,0.0,0.0,50.0,0.0,12.6574999996254,25.8377777778223
,12.594444,,25.818333,0254906,~50,,123540.0,NO DAMAGE,0.0,0.0,50.0,0.0,12.5944444444557,25.8183333335167
UMM LUWAI,12.551389,,25.800833,0254803,~150,,123305.0,NO DAMAGE,0.0,0.0,150.0,0.0,12.5513888888863,25.8008333331919
,12.547778,,25.718889,0254308,~50,,123252.0,NO DAMAGE,0.0,0.0,50.0,0.0,12.5477777781221,25.7188888890112
,12.572778,,25.702778,0254210,~25,,123422.0,NO DAMAGE,0.0,0.0,25.0,0.0,12.5727777780722,25.7027777773727
,12.521389,,25.665278,0253955,~25 of ~25,,123117.0,DESTROYED,25.0,0.0,25.0,0.0,12.5213888885865,25.6652777774476
UMM SHUGEIRA,12.468611,,25.739167,0254421,~100 of ~300,2004,122807.0,DAMAGED,100.0,2004.0,300.0,2004.0,12.4686111113139,25.7391666667085
ABU DUWEIMAT,12.485,,25.796667,0254748,~350,,122906.0,NO DAMAGE,0.0,0.0,350.0,0.0,12.48500000015,25.7966666662338
UMM SHUGEIRA (MISABAAT),12.51,,25.718889,0254308,~75,,123036.0,NO DAMAGE,0.0,0.0,75.0,0.0,12.5100000001001,25.7188888890112
,13.141667,,25.485556,0252908,~100,,130830.0,NO DAMAGE,0.0,0.0,100.0,0.0,13.1416666668833,25.4855555555446
DAQDAQ,13.149444,,25.520278,0253113,~200,,130858.0,NO DAMAGE,0.0,0.0,200.0,0.0,13.1494444446056,25.5202777780971
,13.210556,,25.480556,0252850,~700,,131238.0,NO DAMAGE,0.0,0.0,700.0,0.0,13.2105555557944,25.4805555551949
,13.13,,25.516667,0253100,~25,,130748.0,NO DAMAGE,0.0,0.0,25.0,0.0,13.1300000003,25.5166666664337
,13.250833,,25.457222,0252726,~25,,131503.0,NO DAMAGE,0.0,0.0,25.0,0.0,13.250833333092,25.4572222220281
,13.215556,,25.445278,0252643,~25,,131256.0,NO DAMAGE,0.0,0.0,25.0,0.0,13.2155555552449,25.4452777773477
,13.132778,,25.482222,0252856,~50,,130758.0,NO DAMAGE,0.0,0.0,50.0,0.0,13.1327777776725,25.4822222219781
TUBEIQ,13.108611,,25.515278,0253055,~200,,130631.0,NO DAMAGE,0.0,0.0,200.0,0.0,13.108611111114,25.5152777777474
,12.897778,,25.531944,0253155,~50,,125352.0,NO DAMAGE,0.0,0.0,50.0,0.0,12.8977777774227,25.5319444446806
GAFALU,12.878889,,25.550278,0253301,~25,,125244.0,NO DAMAGE,0.0,0.0,25.0,0.0,12.8788888893109,25.5502777774976
FINGYAR,13.006944,,25.607222,0253626,~50,,130025.0,NO DAMAGE,0.0,0.0,50.0,0.0,13.0069444445306,25.6072222226276
ED AL GUDDEIM,13.158889,,25.750278,0254501,~250,,130932.0,NO DAMAGE,0.0,0.0,250.0,0.0,13.1588888891111,25.7502777779972
,13.2425,,25.703889,0254214,~350,,131433.0,NO DAMAGE,0.0,0.0,350.0,0.0,13.2425000000751,25.7038888888613
,13.138889,,25.73,0254348,~200,,130820.0,NO DAMAGE,0.0,0.0,200.0,0.0,13.1388888886115,25.7300000002999
,13.255278,,25.692222,0254132,~150,,131519.0,NO DAMAGE,0.0,0.0,150.0,0.0,13.2552777781471,25.6922222222779
ABU DELEIQ,13.2775,,25.686667,0254112,~250,,131639.0,NO DAMAGE,0.0,0.0,250.0,0.0,13.2774999998253,25.6866666666335
KHEIR WAGID,13.271389,,25.727778,0254340,~150,,131617.0,NO DAMAGE,0.0,0.0,150.0,0.0,13.2713888888863,25.727777778222
,13.230278,,25.766389,0254559,~25,,131349.0,NO DAMAGE,0.0,0.0,25.0,0.0,13.2302777781971,25.7663888887364
BAHAR UM DURM,12.942778,,25.736389,0254411,~100 of ~450,2009,125634.0,DAMAGED,100.0,2009.0,450.0,2009.0,12.9427777778723,25.736388889336
ED AL BEADA,13.095,,25.761944,0254543,~200,,130542.0,NO DAMAGE,0.0,0.0,200.0,0.0,13.0949999996504,25.7619444445806
WAD KOTA,13.0475,,25.75,0254500,~300,,130251.0,NO DAMAGE,0.0,0.0,300.0,0.0,13.0474999999252,25.7499999999002
,12.944722,,25.790833,0254727,~50,,125641.0,NO DAMAGE,0.0,0.0,50.0,0.0,12.9447222218532,25.7908333333918
,12.92,,25.823333,0254924,~75,,125512.0,NO DAMAGE,0.0,0.0,75.0,0.0,12.9200000000002,25.8233333329671
,13.070556,,25.769444,0254610,~50,,130414.0,NO DAMAGE,0.0,0.0,50.0,0.0,13.0705555558944,25.7694444442059
,12.2275,,24.398889,0242356,~25 of ~25,,121339.0,DESTROYED,25.0,0.0,25.0,0.0,12.2275000001251,24.398888889311
,12.240556,,24.383889,0242302,~25 of ~25,,121426.0,DESTROYED,25.0,0.0,25.0,0.0,12.2405555553947,24.3838888891611
,12.231389,,24.431944,0242555,~25 of ~25,2007,121353.0,DESTROYED,25.0,2007.0,25.0,2007.0,12.2313888889862,24.4319444441809
,12.196944,,24.368611,0242207,~25 of ~25,,121149.0,DESTROYED,25.0,0.0,25.0,0.0,12.1969444445306,24.3686111109142
KARENDE,12.272222,,24.311111,0241840,~150,,121620.0,NO DAMAGE,0.0,0.0,150.0,0.0,12.2722222224778,24.3111111113889
,12.243056,,24.323889,0241926,~100,,121435.0,NO DAMAGE,0.0,0.0,100.0,0.0,12.2430555555696,24.3238888885615
YARA,12.6275,,24.147222,0240850,~10 of ~25,2010,123739.0,DAMAGED,10.0,2010.0,25.0,2010.0,12.627500000225,24.147222222128
,12.656667,,24.211389,0241241,~75 of ~100,2004,123924.0,DESTROYED,75.0,2004.0,100.0,2004.0,12.6566666662338,24.2113888887864
,12.6625,,24.213333,0241248,~75 of ~75,2003,123945.0,DESTROYED,75.0,2003.0,75.0,2003.0,12.6624999999752,24.2133333336666
GEMIZA KUROMA,12.687222,,24.211944,0241243,~100 of ~100,2003,124114.0,DESTROYED,100.0,2003.0,100.0,2003.0,12.6872222218282,24.211944444081
NABAQAI,12.713056,,24.213333,0241248,~150 of ~150,2003,124247.0,DESTROYED,150.0,2003.0,150.0,2003.0,12.7130555551699,24.2133333336666
,12.729167,,24.222222,0241320,~100 of ~100,2003,124345.0,DESTROYED,100.0,2003.0,100.0,2003.0,12.7291666668084,24.2222222219781
,12.696111,,24.245278,0241443,~100 of ~150,2003,124146.0,DESTROYED,100.0,2003.0,150.0,2003.0,12.6961111110391,24.2452777779473
FOREI,12.699167,,24.2525,0241509,~150 of ~200,2003,124157.0,DESTROYED,150.0,2003.0,200.0,2003.0,12.6991666665086,24.2525000003749
,12.636111,,24.294444,0241740,~75,,123810.0,NO DAMAGE,0.0,0.0,75.0,0.0,12.6361111113389,24.2944444444557
,12.686944,,24.198611,0241155,~100 of ~150,2003,124113.0,DESTROYED,100.0,2003.0,150.0,2003.0,12.6869444446306,24.1986111107144
,12.703056,,24.198889,0241156,~200 of ~250,2003,124211.0,DESTROYED,200.0,2003.0,250.0,2003.0,12.7030555553698,24.1988888888113
ALIBA TARINGA,12.645,,24.201111,0241204,~100 of ~100,2004,123842.0,DESTROYED,100.0,2004.0,100.0,2004.0,12.6449999996505,24.2011111108892
,12.666944,,24.204167,0241215,~100 of ~100,2003,124001.0,DESTROYED,100.0,2003.0,100.0,2003.0,12.6669444441309,24.2041666663587
TABOFUTOA,12.630278,,24.272222,0241620,~100 of ~250,2010,123749.0,DAMAGED,100.0,2010.0,250.0,2010.0,12.6302777775975,24.2722222218782
,12.595833,,24.192222,0241132,~25 of ~50,2010,123545.0,DESTROYED,25.0,2010.0,50.0,2010.0,12.595833333142,24.1922222225777
SEINGO,12.505278,,24.555,0243318,~300 of ~350,2004/2005,123019.0,DAMAGED,300.0,2004.0,350.0,2005.0,12.5052777778473,24.5549999999502
,12.521389,,24.349444,0242058,~50,,123117.0,NO DAMAGE,0.0,0.0,50.0,0.0,12.5213888885865,24.3494444447055
,12.435556,,24.108333,0240630,~25 of ~50,2010,122608.0,DESTROYED,25.0,2010.0,50.0,2010.0,12.4355555555446,24.1083333335167
ZALEDA,12.431944,,24.049167,0240257,~25,,122555.0,NO DAMAGE,0.0,0.0,25.0,0.0,12.4319444447805,24.0491666663088
KALU,12.466944,,24.103333,0240612,~25,,122801.0,NO DAMAGE,0.0,0.0,25.0,0.0,12.4669444445307,24.103333333167
,12.484444,,23.985556,0235908,~75 of ~75,,122904.0,DESTROYED,75.0,0.0,75.0,0.0,12.4844444448554,23.9855555558444
,12.507778,,24.066111,0240358,~50 of ~50,,123028.0,DESTROYED,50.0,0.0,50.0,0.0,12.5077777780222,24.0661111113389
KOMBA,12.436111,,24.083611,0240501,~250 of ~250,2004,122610.0,DESTROYED,250.0,2004.0,250.0,2004.0,12.4361111108392,24.0836111107643
TARINGA,12.500278,,24.312778,0241846,~50 of ~50,2003,123001.0,DESTROYED,50.0,2003.0,50.0,2003.0,12.5002777774976,24.3127777781721
,12.471389,,24.303333,0241812,~100,,122817.0,NO DAMAGE,0.0,0.0,100.0,0.0,12.4713888886864,24.3033333336666
,12.382222,,24.284444,0241704,~25 of ~25,,122256.0,DESTROYED,25.0,0.0,25.0,0.0,12.382222222078,24.2844444446555
,12.414167,,24.247778,0241452,~50,,122451.0,NO DAMAGE,0.0,0.0,50.0,0.0,12.4141666663587,24.2477777781221
TERGAM,12.453056,,24.536111,0243210,~75 of ~75,2004/2005,122711.0,DESTROYED,75.0,2004.0,75.0,2005.0,12.4530555558694,24.5361111109392
,12.380833,,24.514722,0243053,~25 of ~25,,122251.0,DESTROYED,25.0,0.0,25.0,0.0,12.3808333333918,24.5147222226526
UM BAGARTAIN,12.330278,,24.558889,0243332,~200 of ~200,2004/2005,121949.0,DESTROYED,200.0,2004.0,200.0,2005.0,12.3302777781971,24.5588888888113
,12.31,,24.556944,0243325,~75 of ~75,2004/2005,121836.0,DESTROYED,75.0,2004.0,75.0,2005.0,12.3099999996004,24.5569444448304
BARUM BARUM,12.309722,,24.549444,0243258,~100 of ~100,2004/2005,121835.0,DESTROYED,100.0,2004.0,100.0,2005.0,12.3097222224028,24.5494444443058
,12.341389,,24.317222,0241902,~50,,122029.0,NO DAMAGE,0.0,0.0,50.0,0.0,12.3413888885865,24.3172222223279
,12.331111,,24.281389,0241653,~75 of ~75,2004,121952.0,DESTROYED,75.0,2004.0,75.0,2004.0,12.3311111106894,24.2813888891861
FIYEBAIYID,12.315833,,24.229722,0241347,~50 of ~50,2004,121857.0,DESTROYED,50.0,2004.0,50.0,2004.0,12.3158333333418,24.2297222225027
BELLA,12.332222,,24.174444,0241028,~250,,121956.0,NO DAMAGE,0.0,0.0,250.0,0.0,12.332222222178,24.1744444441559
BURONGA,12.315,,24.176111,0241034,~600,,121854.0,NO DAMAGE,0.0,0.0,600.0,0.0,12.3149999999502,24.1761111109392
,12.346389,,24.154444,0240916,~150 of ~150,2004,122047.0,DESTROYED,150.0,2004.0,150.0,2004.0,12.3463888889362,24.1544444445556
,12.365278,,24.166944,0241001,~50,,122155.0,NO DAMAGE,0.0,0.0,50.0,0.0,12.3652777779473,24.1669444445307
MERTOGA,12.3725,,24.165833,0240957,~400,,122221.0,NO DAMAGE,0.0,0.0,400.0,0.0,12.3725000003749,24.165833333042
GONDULU,12.349444,,24.128056,0240741,~250 of ~250,2004,122058.0,DESTROYED,250.0,2004.0,250.0,2004.0,12.3494444444057,24.1280555559193
,12.210278,,24.140833,0240827,~75 of ~75,,121237.0,DESTROYED,75.0,0.0,75.0,0.0,12.2102777778973,24.140833333092
TARLI,12.289444,,24.1825,0241057,~100 of ~100,,121722.0,DESTROYED,100.0,0.0,100.0,0.0,12.2894444447055,24.1824999999752
,12.254167,,24.576111,0243434,~50 of ~100,2004,121515.0,DESTROYED,50.0,2004.0,100.0,2004.0,12.2541666668583,24.5761111110391
,12.137222,,24.666389,0243959,~75 of ~75,,120814.0,DESTROYED,75.0,0.0,75.0,0.0,12.1372222220281,24.6663888891361
MIRO,12.112222,,24.5675,0243403,~75,,120644.0,NO DAMAGE,0.0,0.0,75.0,0.0,12.1122222220781,24.5674999999252
NYALA,12.052222,,24.888333,0245318,State Capital,,120308.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.0522222223778,24.8883333332169
BULBUL DALA ANGRA,12.009167,,24.601389,0243605,,,120033.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.0091666668084,24.6013888890861
,11.983611,,24.553889,0243314,~25,,115901.0,NO DAMAGE,0.0,0.0,25.0,0.0,11.9836111106644,24.5538888884616
,14.426111,,24.456944,0242725,~10 of ~10,2003/2004,142534.0,DESTROYED,10.0,2003.0,10.0,2004.0,14.4261111115387,24.456944444131
,14.424722,,24.451944,0242707,~10 of ~10,2003/2004,142529.0,DESTROYED,10.0,2003.0,10.0,2004.0,14.4247222219531,24.4519444446805
,14.433056,,24.346389,0242047,,,142559.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4330555558694,24.346388889236
,14.435,,24.341667,0242030,~10,,142606.0,NO DAMAGE,0.0,0.0,10.0,0.0,14.4349999998503,24.3416666669833
,14.444722,,24.453611,0242713,~200,,142641.0,NO DAMAGE,0.0,0.0,200.0,0.0,14.4447222224528,24.4536111114638
TABALDIY,14.459722,,24.439167,0242621,~250,,142735.0,NO DAMAGE,0.0,0.0,250.0,0.0,14.4597222226026,24.4391666666085
IRMI,14.477222,,24.404167,0242415,,,142838.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4772222220281,24.4041666668584
,14.494722,,24.386111,0242310,,,142941.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4947222223528,24.386111111239
,14.5025,,24.378333,0242242,,,143009.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.5025000000751,24.3783333335167
,14.467778,,24.357778,0242128,,,142804.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4677777775226,24.3577777777224
,14.497778,,24.258889,0241532,,,142952.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4977777778224,24.2588888885115
,14.481667,,24.231944,0241355,,2004,142854.0,DAMAGED,0.0,2004.0,0.0,2004.0,14.4816666670832,24.2319444445806
JUGUNA,14.478056,,24.219444,0241310,~250 of ~600,2003/2004,142841.0,DAMAGED,250.0,2003.0,600.0,2004.0,14.4780555554197,24.2194444446056
,14.488611,,24.183889,0241102,,,142919.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4886111114138,24.1838888886614
,14.471944,,24.184722,0241105,~25 of ~25,2003/2004,142819.0,DESTROYED,25.0,2003.0,25.0,2004.0,14.4719444444807,24.1847222220531
,14.431111,,24.285833,0241709,~10,,142552.0,NO DAMAGE,0.0,0.0,10.0,0.0,14.4311111109891,24.2858333333418
,14.455556,,24.210556,0241238,~25 of ~25,2003/2004,142720.0,DESTROYED,25.0,2003.0,25.0,2004.0,14.4555555556445,24.2105555553947
,14.429444,,24.163889,0240950,~50 of ~50,2003/2004,142546.0,DESTROYED,50.0,2003.0,50.0,2004.0,14.4294444442059,24.1638888890611
,14.486667,,24.14,0240824,~100 of ~100,2003/2004,142912.0,DESTROYED,100.0,2003.0,100.0,2004.0,14.4866666665336,24.1399999997004
DOBBE,14.504444,,24.175556,0241032,,,143016.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.504444444056,24.1755555556446
,14.473056,,24.150833,0240903,,,142823.0,DESTROYED,0.0,0.0,0.0,0.0,14.4730555559693,24.1508333328921
,14.450278,,24.115,0240654,~25 of ~25,2003/2004,142701.0,DESTROYED,25.0,2003.0,25.0,2004.0,14.4502777780971,24.1149999997504
SIR,14.448056,,24.063611,0240349,,,142653.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4480555551199,24.063611111164
JUGURA,14.439167,,24.131667,0240754,,,142621.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4391666668084,24.1316666666835
,14.477778,,23.9625,0235745,,,142840.0,DESTROYED,0.0,0.0,0.0,0.0,14.477777778222,23.9624999998753
SAMA,14.4875,,23.969722,0235811,,,142915.0,DESTROYED,0.0,0.0,0.0,0.0,14.4874999999252,23.9697222223029
,14.501389,,23.942778,0235634,,,143005.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.5013888885865,23.9427777774726
,14.344722,,24.401667,0242406,~10 of ~25,,142041.0,DAMAGED,10.0,0.0,25.0,0.0,14.3447222226526,24.4016666666835
,14.416111,,24.386111,0242310,,2004,142458.0,DAMAGED,0.0,2004.0,0.0,2004.0,14.4161111108393,24.386111111239
,14.364444,,24.435,0242606,,,142152.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.3644444441559,24.4349999996504
INSURU,14.376111,,24.438056,0242617,,2003/2004,142234.0,DAMAGED,0.0,2003.0,0.0,2004.0,14.3761111107393,24.4380555551199
,14.360556,,24.398056,0242353,,2003/2004,142138.0,DAMAGED,0.0,2003.0,0.0,2004.0,14.3605555552948,24.3980555559193
,14.378333,,24.421944,0242519,,2003/2004,142242.0,DAMAGED,0.0,2003.0,0.0,2004.0,14.3783333337166,24.4219444443808
,14.373889,,24.398889,0242356,,,142226.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.3738888886614,24.398888889311
DIRI DAMALI,14.395,,24.405278,0242419,~100 of ~100,2003/2004,142342.0,DESTROYED,100.0,2003.0,100.0,2004.0,14.3949999997503,24.4052777774476
,14.366111,,24.346944,0242049,,,142158.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.3661111109392,24.3469444445307
,14.371111,,24.335556,0242008,,,142216.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.3711111112889,24.3355555551449
,14.394444,,24.335,0242006,,,142340.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.3944444444557,24.3349999998503
,14.399167,,24.329722,0241947,,,142357.0,DAMAGED,0.0,0.0,0.0,0.0,14.3991666667085,24.3297222223029
,14.405556,,24.3625,0242145,,,142420.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4055555557445,24.3624999999752
MONGURI,14.353889,,24.228889,0241344,~300 of ~350,2003/2004,142114.0,DESTROYED,300.0,2003.0,350.0,2004.0,14.3538888890611,24.2288888891111
,14.405556,,24.308333,0241830,,2004,142420.0,DAMAGED,0.0,2004.0,0.0,2004.0,14.4055555557445,24.308333333117
FUNU,14.366111,,24.192778,0241134,~100 of ~200,2003/2004,142158.0,DAMAGED,100.0,2003.0,200.0,2004.0,14.3661111109392,24.1927777778723
DINGAJURIE,14.378889,,24.180278,0241049,~200 of ~200,2003/2004,142244.0,DESTROYED,200.0,2003.0,200.0,2004.0,14.3788888890112,24.1802777778973
,14.391667,,24.160556,0240938,,,142330.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.3916666670832,24.1605555554947
,14.424722,,24.174722,0241029,~25 of ~50,2003/2004,142529.0,DESTROYED,25.0,2003.0,50.0,2004.0,14.4247222219531,24.1747222222529
,14.421389,,24.210833,0241239,,,142517.0,DESTROYED,0.0,0.0,0.0,0.0,14.421388889286,24.2108333334917
,14.421667,,24.229167,0241345,,,142518.0,DESTROYED,0.0,0.0,0.0,0.0,14.4216666664836,24.2291666663087
,14.420278,,24.252778,0241510,,,142513.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4202777777974,24.2527777775725
BURNYU,14.425833,,24.286944,0241713,,2003/2004,142533.0,DAMAGED,0.0,2003.0,0.0,2004.0,14.4258333334417,24.2869444448305
KANGALLA,14.410278,,24.237222,0241414,~150 of ~150,2003/2004,142437.0,DESTROYED,150.0,2003.0,150.0,2004.0,14.4102777779972,24.237222222128
